id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1356499402437898240,Filippo Passerini 🇦🇲,"Darsena, Milano","Econ PhD stud, Res&TA | @tortugaecon | Ex @adaptland | *Proudly* lived in 🇮🇱 | #Economics #Labor #Geopolitics #MiddleEast | إِنَّا لِلَّٰهِ وَإِنَّا إِلَيْهِ",2014-11-09 10:34:52,711,2259,59812,False,2021-02-02 07:07:14,"https://t.co/ge8bE7ZjHy

#Israel #Palestine #vaccino #vaccination #PfizerBiontech #Pfizervaccine #MENA… https://t.co/lU0WmUc3vR","['Israel', 'Palestine', 'vaccino', 'vaccination', 'PfizerBiontech', 'Pfizervaccine', 'MENA']",Twitter Web App,0,0,False
1339264317414227968,LatestLY,"Mumbai, India","https://t.co/U4rHOvEUQR focuses on the What, When, Who and How of a trending story, and helps readers with analyses that go beyond the domain of news. https://t.co/OCtmVDjYfd",2017-02-07 05:41:28,67089,343,119,True,2020-12-16 17:41:10,COVID-19 Vaccine: China Secures Deal for 100 Million Pfizer-BioNTech Doses as Domestic Drugmakers Yet to Attain App… https://t.co/ixO6GRcYqu,,Twitter Web App,0,1,False
1363857067413561348,Ax,Airwaves ,"Watcher of scripted 📺, reality 📺, & sports 🏀🏈🥋🥊",2020-12-21 22:27:24,0,100,480,False,2021-02-22 14:23:58,Walked in the messy #ONStorm to get my first dose of vaccine. Waited 30 minutes &amp; walked home. #COVID19 #PfizerBioNTech,"['ONStorm', 'COVID19', 'PfizerBioNTech']",Twitter for Android,0,0,False
1362079206402908160,Jane Leonard,"Belfast, Northern Ireland",ITTM student @ University of Ulster and Travel enthusiast 🌍☀️🏝,2020-09-25 10:14:57,90,207,1146,False,2021-02-17 16:39:23,"As someone who has been part of the ECV category from the very start of this pandemic, I am overjoyed to be able to… https://t.co/oOlNbMV1I9",,Twitter for iPhone,0,12,False
1339124507802365953,marv parent,The Land  GovDunleavy forgot. ,"Native Alaskan, born in Germany, raised in Wisconsin",2013-09-06 01:10:11,231,265,52799,False,2020-12-16 08:25:37,Ingredients in the #PfizerBiontech #COVID19Vaccine: WHAT ARE THE INGREDIENTS IN THE PFIZER-BIONTECH COVID-19 VACCIN… https://t.co/YW9jgFivFX,"['PfizerBiontech', 'COVID19Vaccine']",Twitter for iPhone,0,2,False
1341096221042204675,Kerry Morgan,"South West, England",Project Manager for the West Somerset Primary Care Network. All views expressed are my own.,2020-10-01 20:15:24,33,70,18,False,2020-12-21 19:00:30,After a very busy week I’ve managed to get back on social media and my whole feed is full of #CovidVaccine. I need… https://t.co/dA73ZBXgBv,['CovidVaccine'],Twitter for iPhone,0,8,False
1406567284546605058,Shuja Ahmed Ch.,"Dubai, UAE",Co-founder @ideatolifeme 💡🎯 | #Java - #Nodejs - #Php | #Husband to a CA 💁‍♀️| #Father to 2 Daughters 👧👧 | #GirlPower 💪,2009-08-02 20:52:11,371,606,171,False,2021-06-20 10:59:08,"#Covid19: #China administers over one billion #CovidVaccine doses

The vaccines approved in the country include… https://t.co/SOtvrOe02l","['Covid19', 'China', 'CovidVaccine']",Microsoft Power Platform,0,0,False
1354535038365421568,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,486,5007,72,False,2021-01-27 21:01:33,"""Vaccine Hoarding"" Under Spotlight At The #UnitedNations https://t.co/GIa2W4wRxn #PfizerBioNTech #COVAX… https://t.co/aEmdXryJJZ","['UnitedNations', 'PfizerBioNTech', 'COVAX']",Twitter Web App,1,0,False
1351075404082245632,Sue Thomas 💙,"Suffolk, UK",School governor. Labour & Co-operative parties. Four lovely grandchildren! RTs not endorsements. 💙,2009-08-27 16:18:46,1918,2646,12850,False,2021-01-18 07:54:12,You need two jabs of the vaccine to be protected against #Covid. That's the vaccination. #PfizerBioNTech #oxfordastrazeneca #Moderna,"['Covid', 'PfizerBioNTech', 'oxfordastrazeneca', 'Moderna']",Twitter for iPhone,0,1,False
1372999555449491467,PJ Coogan #Cork4Zero,"Cork, Ireland","Multi award-winning radiohead. Presenter of @opinionline96 @Corks96fm /Panelist @RTEToday/""Twenty Minutes With"" Podcast/Event MC /further info email pj@96fm.ie",2009-02-20 16:33:19,15336,6759,1614,False,2021-03-19 19:52:57,#AstraZeneca #PfizerBiontech #Moderna #johnsonandjohnson #SputnikV - bleedin' #Tesco - I don't give a tuppenny shit… https://t.co/36j5ddGSgs,"['AstraZeneca', 'PfizerBiontech', 'Moderna', 'johnsonandjohnson', 'SputnikV', 'Tesco']",Twitter for iPhone,1,41,False
1351971255071727617,ILKHA,Türkiye,Official Twitter account of Ilke News Agency /,2015-05-22 08:31:12,4493,6,3,True,2021-01-20 19:14:00,"Coronavirus: Iran reports 6,182 new cases, 84 deaths in the last 24 hours #Iran #CoronavirusPandemic #lockdown2021… https://t.co/IlTToWvL4d","['Iran', 'CoronavirusPandemic', 'lockdown2021']",TweetDeck,2,7,False
1380047823043850243,LatestLY,"Mumbai, India","https://t.co/U4rHOvEUQR focuses on the What, When, Who and How of a trending story, and helps readers with analyses that go beyond the domain of news. https://t.co/OCtmVDjYfd",2017-02-07 05:41:28,69179,344,124,True,2021-04-08 06:40:15,"Moderna Vaccine Has More Side Effects Than Pfizer/BioNTech: Study
https://t.co/IwmwXJs1MA
#modernavaccine #Pfizer… https://t.co/xDoZqsVOgE","['modernavaccine', 'Pfizer']",TweetDeck,0,0,False
1350172918379126790,Sharon Gayoso,,,2014-10-24 23:40:28,13,43,5,False,2021-01-15 20:08:03,"@adamgayoso Horrendous; total mismanagement; zero organization; making the elderly wait hours on end in the sun, no… https://t.co/t9sZlPKASn",,Twitter for iPhone,0,0,False
1348709267914842113,kambiz mahmoudpour - مسول انجمن آزادی ادیان,Denmark,"My heart beating for peace, freedom & equality",2009-08-26 18:38:03,4535,4973,165150,False,2021-01-11 19:12:01,"#Iran:#Coronavirus Death Toll Exceeds199,300
.@Maryam_Rajavi: Khamenei’s Red Crescent announced a ban on importing1… https://t.co/jIjs6rq1Lt","['Iran', 'Coronavirus']",Twitter Web App,0,0,False
1341712192320757760,Ashleigh Stewart,"Dubai, United Arab Emirates","Journalist. Dubai - via NZ, Tokyo & Jakarta. Waseda University alum 早稲田大学",2012-03-09 08:59:27,19518,961,7863,True,2020-12-23 11:48:09,LATEST: The #PfizerBioNTech vaccine will initially be rolled out in #Dubai to people over 60 and frontline workers.… https://t.co/ieeXoHLuU6,"['PfizerBioNTech', 'Dubai']",Twitter for iPhone,2,18,False
1355016897972985856,.VV.,"Saskatoon, Canada",right to the brink. figure it out.,2012-02-15 04:56:37,60,249,214,False,2021-01-29 04:56:18,CNA Nursing Home Whistleblower: ‘Seniors Are DYING LIKE FLIES After COVID Injections!’ #covid19 #PfizerBioNTech… https://t.co/gBPCK1p4Xh,"['covid19', 'PfizerBioNTech']",Twitter Web App,1,3,False
1364131375901769728,Giacomo Maiucci,"Milan, Lombardy","🇬🇧I’m a Med Student at @myunisr interested in anything exciting about science 🇮🇹Studio Medicina in @myunisr, provo a capirci qualcosa e lo scrivo qua.",2016-03-16 17:55:37,11,158,237,False,2021-02-23 08:33:59,Scrolling down a bit on the same website you’ll see that 50.5 people out of 100 actually received at least 1 dose.… https://t.co/npGAHwX0WH,,Twitter for iPhone,0,2,False
1384787916187123713,Julika Brand,Allgäu (Bayern),"I want to be around a really long time.
I want to be a thorn in the side of everything
as long as possible.
-Patti Smith

https://t.co/iY5FZgfGju:@Julica_Brand",2011-12-09 16:39:29,3214,2526,51074,False,2021-04-21 08:35:41,"people who got 2 shots of the #PfizerBiontech #vaccine, got 8 times more #infected with the South African #Corona-… https://t.co/sTpTccEmgO","['PfizerBiontech', 'vaccine', 'infected', 'Corona']",Twitter Web App,1,0,False
1357391974744080389,"First Aid, CPR & AED Training","Dublin City, Ireland","Experts in the field or Pre-Hospital Care we pass on our hands on knowledge & experience through a wide range of approved, First Aid & CPR courses.",2018-05-18 20:56:29,111,162,37,False,2021-02-04 18:14:00,Do you think enough is being done to roll out the #COVID19Vaccine in Ireland? #COVID19 #COVIDVaccination #vaccine… https://t.co/zio0790L4h,"['COVID19Vaccine', 'COVID19', 'COVIDVaccination', 'vaccine']",Twitter for iPhone,0,1,False
1381638838263676934,Pascal Zielke,"Hersfeld-Rotenburg, Hessen","One of the creators of @timelashgermany, Germany‘s only Doctor Who Convention, now just a regular attendee, loves Running 🏃 sports and nature.",2009-03-27 15:58:30,585,330,12027,False,2021-04-12 16:02:23,1/2 vaccinated. #PfizerBiontech,['PfizerBiontech'],Twitter for iPhone,0,3,False
1345766296319791105,The Frontiers Of,Earth,Uncovering our true potential daily...,2017-10-22 21:28:07,61,164,325,False,2021-01-03 16:17:42,"As Covid-19 Vaccines Become Available, Americans Are Less Interested In Getting Vaccinated #Covid19Vaccines… https://t.co/TF2YKZrSwD",['Covid19Vaccines'],Twitter Web App,2,2,False
1346367198919598080,AR,Heaven on earth ,"Opinion as a human, being part of society I belong and serve.Opinions comments are my personal. Comments from individuals are  welcome please no agency !",2013-09-18 22:17:39,8,51,663,False,2021-01-05 08:05:29,"Suggested Vaccination drive for UK .
Go slow and steady for elderly and hight risk valnurable people including BAME… https://t.co/hALnlhHmbI",,Twitter for Android,0,0,False
1422839060125650947,Pointylegend,"Southport, England",Twitch affiliate // I'm an RE7 NG+ speedrunner (1:32:00) and infliction WR holder for console (26:30) + more I play other horror games and shooters also.,2019-09-26 11:28:16,323,644,1668,False,2021-08-04 08:37:21,2nd jab today. Time to be fully transformed into a robot #PfizerBiontech #CovidVaccine https://t.co/qu08yrpJvp,"['PfizerBiontech', 'CovidVaccine']",Twitter for Android,0,3,False
1381188190845931523,The Connexion,France,"France's English newspaper | Le journal français, en anglais.
Login or subscribe for the latest news for residents, second-home owners and travellers to France.",2009-07-04 22:54:58,8983,1086,293,False,2021-04-11 10:11:40,#Covid #vaccines open for over-55s in #France | There will also be a longer gap between the first and second inject… https://t.co/6gEucc0QMT,"['Covid', 'vaccines', 'France']",Twitter Web App,0,0,False
1356527036119076865,Babe Ruthless,DXB/MNL/JED,♋︎☉|♒︎☾↑| ♌︎♀ ≫ She/Her≫ INFJ/P-T≫ Ravenclaw≫ The Abbi to your Ilana≫ Mindy Kaling loves me≫ Chalamet/Hammer/Styles/Holland,2008-07-21 21:39:12,1419,1599,76843,False,2021-02-02 08:57:03,"Look at these snippets, o!!! 

My January 2021 : Family, Friends, and #Pfizer 

(Was able to get the… https://t.co/EYikpDCqDE",['Pfizer'],Twitter for iPhone,0,3,False
1446351546007044096,Judith L.,US 🍎🦞🇺🇸🇫🇷👩🏾‍💻📊⛵️♻️🌊,"Wicked appreciation of 360° critical analysis. My ""The World According to Twitter"" tweet: If you can't be good be careful; if you can't be careful be good!",2008-11-27 07:54:25,104,156,36914,False,2021-10-08 05:47:35,"Pfizer Asks F.D.A. to Authorize Its Covid-19 Vaccine for Children 5 to 11 https://t.co/mFc0mEDGSF 
#PfizerBioNTech… https://t.co/XO8RYhPKis",['PfizerBioNTech'],Twitter Web App,1,1,False
1342136091902668810,Resistor-in-Chief,"Spring, TX",Card-carrying member of #TheResistance,2011-07-10 18:01:26,606,1310,15215,False,2020-12-24 15:52:34,@RepFrankLucas @HouseGOP @HHSGov @pfizer #PfizerBioNTech #vaccine had NOTHING to do with #OperationWarpSpeed!,"['PfizerBioNTech', 'vaccine', 'OperationWarpSpeed']",Twitter for Android,0,0,False
1338920335773667329,Dr.Krutika Kuppalli,,"ID, Global Health, VHF, Pandemic Prep, Emerging Infections, & Health Policy MD| U.S. Congress COVID-19 expert witness x 2 | ELBI 2020 @JHSPH_CHS",2019-03-25 04:14:29,22234,592,7867,True,2020-12-15 18:54:18,"#notwastingmyshot 4th person in #Charleston to get the #PfizerBioNTech #CovidVaccine @MUSChealth @ID_MUSC 

I feel… https://t.co/KSJoBeCqVh","['notwastingmyshot', 'Charleston', 'PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,51,482,False
1351455313413738498,Emma,"Derby, England",Nurse at RDH & proud member of #teamMAU 👩‍⚕️💙,2020-03-14 12:14:10,49,74,57,False,2021-01-19 09:03:50,Received my first dose of the vaccine this morning @UHDBTrust  ✅ 💉 #protectyourself #PfizerBioNTech #CoronaVaccine https://t.co/mP9mJoDJUV,"['protectyourself', 'PfizerBioNTech', 'CoronaVaccine']",Twitter for iPhone,0,1,False
1425224257043320833,B. Nazan Walpoth,"Bern, Schweiz","Ärztin, Kardiologin, #Inselgruppe #Grossrätin Kanton Bern, Frau Herz, Echocardiographie, Dozentin Vorstand VSAO #SPBern, #GRBE #VSAO #SPMigrantInnen",2009-12-20 08:38:22,640,2131,3250,False,2021-08-10 22:35:16,#Moderna may be superior to #Pfizer against Delta; breakthrough odds rise with time | Reuters… https://t.co/BpqctXakd8,"['Moderna', 'Pfizer']",Twitter for iPhone,0,0,False
1399596819638718467,indicanews.com,"San Ramon, CA, US, 94582","Based in California for the past 10 years, Ritu has been covering not only news stories involving the Indian-American and South Asian community.",2018-01-16 22:36:45,496,1640,1770,False,2021-06-01 05:20:59,"The situation was different with the AstraZeneca vaccine, which induced particularly low levels of antibodies neutr… https://t.co/TuvUxRs6ec",,Twitter Web App,0,1,False
1445992212542771205,J. F. Garza,"Monterrey / Reynosa / RGV, ","Kung Fu teacher turned pastor; the rest you can read on my tweets. Maestro de Kung Fu, ahora pastor; el resto lo puede leer en mis tweets.",2013-03-09 02:33:08,2373,97,9338,False,2021-10-07 05:59:43,"@jwnoname O.K. For what it's worth, I took the 2 shots of the #PfizerBioNTech #vaccine against #COVID19 and had onl… https://t.co/hgo2BRTP1c","['PfizerBioNTech', 'vaccine', 'COVID19']",Twitter Web App,0,0,False
1383744973758099464,Francesco,Cervia,vida loca,2009-06-28 18:22:43,26,127,21,False,2021-04-18 11:31:25,That second shot hits you like a truckload #PfizerBioNTech #vaccine #Covid,"['PfizerBioNTech', 'vaccine', 'Covid']",Twitter for iPhone,0,0,False
1440741947530874886,crypto manu (ella) 🚀,,"#LoveGod woman in Crypto
#superstraightwoman #XY #blackwoman :-) #fitness",2017-02-16 15:26:34,894,341,46185,False,2021-09-22 18:17:02,"@rgvrunner01 WILL NEVER FORGET WHAT #PFIZER DID TO THE POOR PPL IN #NIGERIA
#Nigerian Pfizer victims' compensation… https://t.co/Ely6ULeUqo","['PFIZER', 'NIGERIA', 'Nigerian']",Twitter Web App,1,0,False
1365229059337297920,Patrick Hurley (he/him),London,elite g-pa skier actor short-order cook extraordinaire ; opinions my own,2009-05-02 16:34:58,478,594,10885,False,2021-02-26 09:15:47,Jab number one is done!  #PfizerBioNTech  #PfizerVaccine #vaccinated #VaccinesWork,"['PfizerBioNTech', 'PfizerVaccine', 'vaccinated', 'VaccinesWork']",Twitter for iPhone,0,17,False
1345056137041727489,Shafi Beldar,"Bengaluru, India",ooops. And I speak again. And Again!,2019-05-16 17:32:33,56,362,2869,False,2021-01-01 17:15:47,Let me also remind you that these were the countries that hosted much of the vaccine trials. Pharmaceutical big sho… https://t.co/XRjHpoRhGz,,Twitter for iPhone,0,0,False
1347673203880177665,Tapan Pipalia,,"PhD candidate and research assistant @KingsCollegeLon | science enthusiast | wanderer | curious about all things weird, wonderful and unsolved.",2020-05-17 20:27:41,29,478,27,False,2021-01-08 22:35:05,Got my first jab today #COVID19 #science #research #medicine #pfizerbiontech #CovidVaccine #vaccines #savelives… https://t.co/Ap6foJkMsU,"['COVID19', 'science', 'research', 'medicine', 'pfizerbiontech', 'CovidVaccine', 'vaccines', 'savelives']",Twitter for iPhone,0,2,False
1339949154781573128,Jeff Matthews MD,Chicago,"Professor, Chair, Chief of Surgery at The University of Chicago. #Surgery, politics, sports, music, culture, and whatever moves me. Plus #DadJokes and #puns.",2009-03-16 01:40:42,8158,1178,15171,True,2020-12-18 15:02:28,"2 hours later: tiniest bit of soreness at injection site
#ItsSafe #ItsEasy #ItDoesntHurt #TakeTheVaccine 💪😷
#PfizerBioNTech #Moderna","['ItsSafe', 'ItsEasy', 'ItDoesntHurt', 'TakeTheVaccine', 'PfizerBioNTech', 'Moderna']",Twitter Web App,0,45,False
1374661062247686145,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,143399,460,163,False,2021-03-24 09:55:11,"The number of Covid-19 cases today, 24 Mar 2021.

Remember to observe safety and protective measures when you’re ou… https://t.co/Ef3hSXBNR4",,Twitter for iPhone,2,0,False
1348291856166252546,Prashant Sankaye,"London, England","Views own. Consultant MSK Radiologist with PGDip in Sports & EM, MSK Head at Imperial College NHS Trust, London. Founder of London Sports & Rheumatology Imaging",2019-06-23 11:19:58,243,393,82,False,2021-01-10 15:33:23,Helping Nation and NHS deliver covid vaccine. Managed to inject lots and lots of eligible individuals. Great effici… https://t.co/DZJ5gLeg9k,,Twitter for iPhone,0,2,False
1339746209041440771,Wimal Dissanayake MD,Rochester NY,"Academic Hospitalist Rochester General Hospital. Interesting on Medical Education,POCUS and Machine Learning 🇱🇰🇺🇸",2013-07-09 19:17:51,9,63,226,False,2020-12-18 01:36:02,"Thank you for science, Rochester Regional Health, PfizerBionTech #CovidVaccine #PfizerBioNTech https://t.co/c3Ajp3LVn9","['CovidVaccine', 'PfizerBioNTech']",Twitter Web App,0,2,False
1414597851217289216,Helen Marie,Swansea,,2011-04-13 21:32:45,34,151,1205,False,2021-07-12 14:49:44,I’m hunkering down to ride out any side effects! 😬💉🤞🏼 #covidvacccine #pfizerbiontech #seconddose #cadburysbuttons… https://t.co/2BgcVc9Jh4,"['covidvacccine', 'pfizerbiontech', 'seconddose', 'cadburysbuttons']",Twitter for iPhone,0,2,False
1448554366412070912,Linh Chameleon,,"I love films, theatre, books and music http://t.co/RVNOiiqyii",2009-04-21 11:52:00,488,457,41287,False,2021-10-14 07:40:48,"Goodbye AstraZeneca (Vaxzevria) vaccine! It killed a few too many people, caused vaccine hesistancy and Australia w… https://t.co/bUyVNb2IzD",,Twitter for Android,0,0,False
1358068934654627850,Open Access Gov,,"News & expert insight on #Gov, #Environment, #Climate, #Health, #Research, #Tech, #Blockchain & more. Editors: @Steph_OAG , @Nishat_OAG & @Jonathan_AdjDig🦠💶🔋",2013-10-18 15:38:53,3335,2850,3555,False,2021-02-06 15:04:00,Recent data published by the UK’s independent medicines regulator assures the Pfizer/BioNTech and the Oxford Univer… https://t.co/Uvj2KgiRVP,,TweetDeck,0,0,False
1404756133408092163,Saru,Pordenone,Ode alla vita..,2009-09-13 18:35:43,526,453,5712,False,2021-06-15 11:02:15,Boom baby #vaccinoCovid #PfizerBiontech https://t.co/kQyl4I2oi5,"['vaccinoCovid', 'PfizerBiontech']",Twitter for iPhone,0,5,False
1351234701017690114,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,488,5006,58,False,2021-01-18 18:27:12,#EU Plans To Purchase 300-million More #Covid19 Vaccines https://t.co/E6CxrV4yHA #covidvaccines #Pfizer… https://t.co/awTNlRCttb,"['EU', 'Covid19', 'covidvaccines', 'Pfizer']",Twitter Web App,1,0,False
1344698564962869249,Auggie Lopes,London,Instagram  @auggie_lopes Private chef in London. Leiths grad.,2013-10-26 18:07:04,41,374,2473,False,2020-12-31 17:34:55,"@rupertg It’s beyond me how incompetent &amp; reckless this government is How can they manage 2 disregard @pfeizer , sc… https://t.co/B43o97dsxM",,Twitter for iPad,0,1,False
1363503551578845188,Andreas Heim,,,2016-06-07 14:54:58,71,1359,11729,False,2021-02-21 14:59:14,"#Coronavirus #vaccine 99% #effective in preventing serious disease, death https://t.co/tgk7mIaJkf #PfizerBioNTech #PfizerVaccine","['Coronavirus', 'vaccine', 'effective', 'PfizerBioNTech', 'PfizerVaccine']",Twitter Web App,0,0,False
1339130526905544707,Dr. Naveed,United Kingdom,Primary Care. Clinical Lead. Digital Health. Humanitarian with interest in Refugee welfare.,2020-11-30 21:44:35,311,149,392,False,2020-12-16 08:49:32,Beautiful summary of how RNA vaccine works. #PfizerBioNTech https://t.co/vAzz3yiCQO,['PfizerBioNTech'],Twitter for iPhone,0,7,False
1359894655039635466,Mattias  G L Du cann,"Cardiff, Wales","I’m a proud gay football supporter & fan of Chelsea FC; English, French & Spanish speaking; have a love of politics; currently in a relationship",2014-08-11 17:17:57,32,202,688,False,2021-02-11 15:58:46,1st dose of the vaccine #NHS #COVIDVaccine #PfizerBiontech https://t.co/J1LPSh8Aia,"['NHS', 'COVIDVaccine', 'PfizerBiontech']",Twitter for iPhone,0,0,False
1406254071795781632,Ally 💖,,I'm single and I'm lit,2013-01-20 08:34:34,183,168,14849,False,2021-06-19 14:14:32,"Got my first dose today ✅
Let's go vac to normal 💖
#MunCoVac
#BakunadongMuntinlupeño
#PfizerBiontech https://t.co/wqJkBr7zYc","['MunCoVac', 'BakunadongMuntinlupeño', 'PfizerBiontech']",Twitter for Android,0,13,False
1347593385750781952,David Mclenachan,Manchester,headphones on & world off,2011-07-01 19:09:26,505,646,6920,False,2021-01-08 17:17:54,Vaccine 💉 #2 #PfizerVaccine #PfizerBioNTech and crazy busy at the vaccination centre this afternoon https://t.co/HMecUCe8aB,"['PfizerVaccine', 'PfizerBioNTech']",Twitter for iPhone,2,19,False
1405233974964719616,Len Monteverde,,No nonsense,2021-05-03 20:21:57,0,99,216,False,2021-06-16 18:41:02,Got my 1st dose today #PfizerBioNtech #COVIDVaccination #RESBAKUNA,"['PfizerBioNtech', 'COVIDVaccination', 'RESBAKUNA']",Twitter for Android,0,1,False
1363141798261002240,"George Mensah, MD","Bethesda, MD","Official Twitter account of the Director, NHLBI's Center for Translation Research and Implementation Science (CTRIS). Privacy policy: https://t.co/bSUhlRmIjO",2017-05-31 22:02:54,3109,407,4344,True,2021-02-20 15:01:45,.#CDC #MMWR: Monitoring of #USA #Vaccination program shows #COVID_19 #vaccines are safe. Local &amp; systemic reactions… https://t.co/asg1lnashh,"['CDC', 'MMWR', 'USA', 'Vaccination', 'COVID_19', 'vaccines']",Twitter Web App,0,0,False
1362047515122663425,Trudi-Lynn Bewick,don't be nosey so 😂😂😂,"Heart failure survivor 19 Rose and Dante my grandchildren,my four beautiful children are my whole world and more xxx 💙❤️❤️💙❤️💙",2020-04-23 01:07:53,4,21,246,False,2021-02-17 14:33:27,Had my first covid vaccination second one in 12 weeks #PfizerBioNTech,['PfizerBioNTech'],Twitter for Android,0,0,False
1435266501708185601,Atheria,"Santa Fe, New Mexico, USA","I believe in FREEDOM, vegan, psychic medium/trance channel, UFO/ET contactee, chronic pain warrior, Libra, SAG-AFTRA actor, & cat lover. 😺👽🛸👻🐈🌊",2008-10-09 17:26:53,1357,89,16756,False,2021-09-07 15:39:34,Major MED Journal: Criticizes “RUSHED” FDA approval of COVID vaccine… https://t.co/unddEeuYEl via @YouTube What's g… https://t.co/PPoDNHWWmi,,Twitter Web App,1,1,False
1349048330408644609,I love 🇹🇭Thailand🇹🇭,,"Love Thailand

Why don't you google it?
↓↓↓↓↓↓↓↓↓↓↓",2017-11-07 18:43:22,96,19,14273,False,2021-01-12 17:39:20,Pfizer-BioNTech's COVID-19 vaccine appeared to work against a key mutation in the highly transmissible new variants… https://t.co/OqSvyoYqfN,,Twitter Web App,0,0,False
1377984123856322563,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,742756,428,973,True,2021-04-02 13:59:51,"#NSTnation A total of 25,770 cases or 3.5 per cent from 706,404 #Covid19 #vaccine recipients, were found to have mi… https://t.co/F2T4fViuw7","['NSTnation', 'Covid19', 'vaccine']",TweetDeck,1,1,False
1373200393153437700,PSJ,"Milton Keynes, England","Service to humanity is the best work of life  | PhD | Software Dev | 
Politics: Conservative / Pro: CommonWealth, UK |
Arsenal FC",2009-08-09 22:00:48,455,445,930,False,2021-03-20 09:11:01,#PfizerBiontech warns #EU NOT to block #CovidVaccine exports: Essential ingredients for jab are manufactured in #UK… https://t.co/k66nlZ8Tt4,"['PfizerBiontech', 'EU', 'CovidVaccine', 'UK']",Twitter for Android,0,1,False
1339557197001486342,Birendra Amatya,England,"Ophthalmologist,My level of maturity changes depending on who I'm with /[Photography,Gardening,Books].",2010-02-11 16:16:27,2186,465,1023,False,2020-12-17 13:04:58,"The #FDA released a positive analysis of the #ModernaVaccine, a single dose might be enough to prevent #COVID19. Si… https://t.co/2h8XFUjFdo","['FDA', 'ModernaVaccine', 'COVID19']",Twitter Web App,0,0,False
1365876953044017153,Mrs Young,Australia,Queen of the #EastwoodYoungFamily winging it down under 🇦🇺,2021-01-07 08:05:02,5,14,15,False,2021-02-28 04:10:17,Wondering why the #TGA approves it and the #FDA doesn't!? 🤔 #PfizerBioNTech #Facts #COVID19Vaccine https://t.co/KViAmKeMOL,"['TGA', 'FDA', 'PfizerBioNTech', 'Facts', 'COVID19Vaccine']",Twitter for Android,0,0,False
1349332499873357826,"Nikola Dragojlovic, DO","Houston, TX",Assistant Professor & Residency PD @UTHPMR striving to improve neurorehabilitation with a passion for resident education #TIRRmh | my ideas only,2018-02-15 14:11:30,378,105,1547,False,2021-01-13 12:28:32,"Thankful to @memorialhermann #TIRRmh for my second #COVIDVaccination!  #PfizerBioNTech 

💉+💉+😷+6️⃣feet 🔙+🧼🤲=🛡","['TIRRmh', 'COVIDVaccination', 'PfizerBioNTech']",Twitter for iPhone,0,7,False
1350492223608037376,Lainah,Myanmar,,2010-09-26 01:27:08,432,209,9044,False,2021-01-16 17:16:51,"My sister is a nurse/a medical frontliner in US and she was vaccinated today. I'm so happy. ❤️

Sana ganon din dito… https://t.co/pTiSTrnJzs",,Twitter for Android,0,4,False
1341354933505957889,Massimo Guerrera,,🌎 around the 🌍 world 🌏,2012-08-24 11:53:35,6687,7029,112130,False,2020-12-22 12:08:31,"Tiffany Dover is alive! 👀😃
#TiffanyDover #Pfizer #PfizerBioNTech #Pfizervaccine #VaccinoAntiCovid @CHI_Memorial… https://t.co/fN5UaouTNO","['TiffanyDover', 'Pfizer', 'PfizerBioNTech', 'Pfizervaccine', 'VaccinoAntiCovid']",Twitter for iPhone,1,1,False
1356651946229313539,Dr Caitlin Stewart,"New York, NY","Scientist, voracious reader, and circus aerialist. Postdoc at MSKCC working on genomics 🧬, cancer and cfDNA. She/her. 🇨🇦🇬🇧🏳️‍🌈",2012-11-12 15:29:14,555,533,31335,False,2021-02-02 17:13:24,Dose 2 done! #COVID19Vaccine #PfizerBiontech https://t.co/DXnXV95NCC,"['COVID19Vaccine', 'PfizerBiontech']",Twitter for iPhone,0,21,False
1343564863487029249,Fanny Modin,"Dubai, United Arab Emirates",working for @norbloc_swe building blockchain-based platforms for data sharing. MBA from @IMD_Bschool,2011-09-04 13:36:51,95,380,1513,False,2020-12-28 14:30:00,How happy my mother was after getting the #PfizerBioNTech #vaccine yesterday! Thank you #Dubai @DHA_Dubai ☺️☺️ https://t.co/i8O3rZzoLK,"['PfizerBioNTech', 'vaccine', 'Dubai']",Twitter for iPhone,0,7,False
1347612807794106368,Melissa GD M.D.,,I Still Believe That I Will Get Superpowers One Day,2011-05-24 00:23:26,101,199,19,False,2021-01-08 18:35:05,"After having no side effects from the first dose, here I am full of hope and trust again for Round 2 of… https://t.co/SWaTXxfmTx",,Instagram,0,0,False
